-2,2.,0.2790126569503478
-2,3.,0.1710647444204708
-2,4.,0.13444841260478643
-2,5.,0.11593279821840383
-2,6.,0.10484336497721423
-2,7.,0.0973624872246416
-2,8.,0.09207325739194944
-2,9.,0.08801305930344794
-2,10.,0.08495881684898703
-2,11.,0.08239006746714105
-2,12.,0.08041078137953271
-2,13.,0.07871395188781614
-2,14.,0.07720825819274506
-2,15.,0.07596456680933647
-2,16.,0.07489587156334565
-2,17.,0.07397936070838662
-2,18.,0.07314883469426735
-2,19.,0.07246554290293156
-2,20.,0.07180914023633199
-2,21.,0.07114086069117748
-2,22.,0.07060763100014172
-2,23.,0.07013341011459263
-2,24.,0.06972672977994443
-2,25.,0.06926479555856387
-1,2.,0.37783852369248655
-1,3.,0.2688397024381466
-1,4.,0.23242522607885188
-1,5.,0.21422231701580838
-1,6.,0.20324778526118928
-1,7.,0.19595975509824162
-1,8.,0.1907475292294137
-1,9.,0.1868126858842437
-1,10.,0.18377298049925433
-1,11.,0.18132853120525988
-1,12.,0.17934274850304704
-1,13.,0.17765148038552142
-1,14.,0.17626958743901422
-1,15.,0.17504345681388944
-1,16.,0.17397126738057234
-1,17.,0.1730967670121523
-1,18.,0.17223416686589338
-1,19.,0.1715130248059336
-1,20.,0.1709283901800041
-1,21.,0.17029910757277075
-1,22.,0.16979459258379617
-1,23.,0.16929154628634405
-1,24.,0.1689083360355731
-1,25.,0.16846643303872655
0,2.,0.4803216718010178
0,3.,0.3675454091105411
0,4.,0.33073094868200126
0,5.,0.31244621055314636
0,6.,0.3014999985921826
0,7.,0.2942544032260876
0,8.,0.2890525688479355
0,9.,0.28519724692615533
0,10.,0.28215794182628945
0,11.,0.2797518951427864
0,12.,0.2777821510146353
0,13.,0.2761480305340319
0,14.,0.27472179648582795
0,15.,0.2735232052323487
0,16.,0.27250102426062034
0,17.,0.27162547480897065
0,18.,0.27078829424107276
0,19.,0.2700990104980491
0,20.,0.26946757240927965
0,21.,0.26888251170880273
0,22.,0.2683564037255335
0,23.,0.2679231247144737
0,24.,0.26748449777105676
0,25.,0.2670895975400561
1,2.,0.5908884748037345
1,3.,0.46851031528406967
1,4.,0.43009191873251285
1,5.,0.4112706684297195
1,6.,0.4000919987101769
1,7.,0.3927250701942131
1,8.,0.38746809543511185
1,9.,0.38350937934696194
1,10.,0.3804562465517718
1,11.,0.37802019165481243
1,12.,0.37602840817617844
1,13.,0.37438159028278767
1,14.,0.37297335116922925
1,15.,0.3717897377804387
1,16.,0.3707506412480823
1,17.,0.3698528568368617
1,18.,0.36902484918448075
1,19.,0.368340730343571
1,20.,0.3677067312874703
1,21.,0.36710948822954714
1,22.,0.366614577657066
1,23.,0.3661399879450362
1,24.,0.36571802163180833
1,25.,0.3653256768796094
2,2.,0.7242174071824773
2,3.,0.5751843349956587
2,4.,0.5322617768586163
2,5.,0.5118251752358225
2,6.,0.49987177504263514
2,7.,0.492012129260917
2,8.,0.48643666368161304
2,9.,0.4823001091534146
2,10.,0.4791037593541797
2,11.,0.4765600443061928
2,12.,0.47448054885339735
2,13.,0.472775565886844
2,14.,0.4713084728840156
2,15.,0.47007495273347993
2,16.,0.46898661428102006
2,17.,0.4680569046295697
2,18.,0.46721348018439146
2,19.,0.4664850984166983
2,20.,0.4658289684594937
2,21.,0.46522512664126237
2,22.,0.46469814220094985
2,23.,0.46420430754586217
2,24.,0.4637634985945325
2,25.,0.46337007828538046
