-2,2.,0.3521909314304105
-2,3.,0.22172951348619854
-2,4.,0.1728739387922646
-2,5.,0.146843016435188
-2,6.,0.1305100889779323
-2,7.,0.11903336895578903
-2,8.,0.11052445541004195
-2,9.,0.1037649019226547
-2,10.,0.0983740328118179
-2,11.,0.09375501323097038
-2,12.,0.08992328908684034
-2,13.,0.08655006780740723
-2,14.,0.08352032873127405
-2,15.,0.08085964887443714
-2,16.,0.07847050863991879
-2,17.,0.07631377556970491
-2,18.,0.07432326780037947
-2,19.,0.07252918256959909
-2,20.,0.07083447959292336
-2,21.,0.0692061722253476
-2,22.,0.0677353048378021
-2,23.,0.06636264608264165
-2,24.,0.0650869305390835
-2,25.,0.06382733610914484
-1,2.,0.43007923093160333
-1,3.,0.30694379306834874
-1,4.,0.25604916402106553
-1,5.,0.2264576794151645
-1,6.,0.20615379030797715
-1,7.,0.19094470682538967
-1,8.,0.1788532639610184
-1,9.,0.1688512996520088
-1,10.,0.16037862226675426
-1,11.,0.1530340087552375
-1,12.,0.14658307450244307
-1,13.,0.1408201543776966
-1,14.,0.13566451740599078
-1,15.,0.1309692120953099
-1,16.,0.12667994176500344
-1,17.,0.12277012069959221
-1,18.,0.11912204286033908
-1,19.,0.11576072056905604
-1,20.,0.11265559583291683
-1,21.,0.10971540572406029
-1,22.,0.1069856656871253
-1,23.,0.10440513480077482
-1,24.,0.10200052561781833
-1,25.,0.09969961977725078
0,2.,0.4855086581230376
0,3.,0.3674156529105955
0,4.,0.31263918260958945
0,5.,0.27826932254121406
0,6.,0.25352583229299186
0,7.,0.23437039589503092
0,8.,0.21880792101722987
0,9.,0.20581127904153657
0,10.,0.19467333714436505
0,11.,0.184999611501001
0,12.,0.1764750247436043
0,13.,0.16888666028202168
0,14.,0.16205415918348728
0,15.,0.1558808874960057
0,16.,0.15026441873359966
0,17.,0.14512645640916294
0,18.,0.14037898670503451
0,19.,0.1360081861399547
0,20.,0.13194900631133408
0,21.,0.1281660832802097
0,22.,0.12463478591389336
0,23.,0.12133862572711786
0,24.,0.11823339430786042
0,25.,0.11531267634897757
1,2.,0.517465956877985
1,3.,0.40493879505487274
1,4.,0.3467057754340565
1,5.,0.3083299540795103
1,6.,0.28002793125852193
1,7.,0.2578489665711238
1,8.,0.23975284181870643
1,9.,0.22458324607363167
1,10.,0.21162972201454985
1,11.,0.20038925335801994
1,12.,0.1905125338578133
1,13.,0.1817486803098494
1,14.,0.17389750056740633
1,15.,0.16682257193469827
1,16.,0.1603969912584329
1,17.,0.15453471995206206
1,18.,0.1491494183588955
1,19.,0.14419953104738822
1,20.,0.1396162493446486
1,21.,0.13535681828204002
1,22.,0.13139907223323227
1,23.,0.12769784005883977
1,24.,0.12423352486804565
1,25.,0.12098000691386729
2,2.,0.5250847309706217
2,3.,0.420138519269845
2,4.,0.3601594314344498
2,5.,0.3194434992051304
2,6.,0.28907731145882415
2,7.,0.2651709473231812
2,8.,0.24567400123140848
2,9.,0.22937891558271273
2,10.,0.21549281947319915
2,11.,0.20347928771478552
2,12.,0.19295536725193083
2,13.,0.18364835047310354
2,14.,0.17533430275611278
2,15.,0.16786243854152594
2,16.,0.16109512094076217
2,17.,0.15493889798022498
2,18.,0.14930200419577458
2,19.,0.1441249324344442
2,20.,0.1393464643804065
2,21.,0.13491845389728022
2,22.,0.13080625599982076
2,23.,0.12697078147483698
2,24.,0.12338677804009618
2,25.,0.12002909281044669
